0            1
0            2
0            3
1            4
1            5
1            6
1            7
2            8
2            9
3            10
3            11
3            12
4            13
5            14
5            15
6            16
6            17
6            18
6            19
7            20
7            21
7            22
7            23
7            24
7            25
7            26
7            27
8            28
8            29
8            30
