0            1
1            2
2            3
3            4
4            5
5            6
6            7
6            8
8            9
8            10
10            11
10            12
10            13
11            14
11            15
11            16
11            17
12            18
13            19
14            20
15            21
16            22
17            23
18            24
18            25
19            26
20            27
21            28
22            29
23            30
