# Forks_number Cycle 
0            1
0            2
0            3
0            4
0            5
0            6
0            7
0            8
0            9
0            10
0            11
0            12
0            13
0            14
0            15
1            16
1            17
1            18
2            19
2            20
2            21
3            22
4            23
5            24
6            25
6            26
6            27
6            28
6            29
6            30
