0            1
0            2
1            3
1            4
2            5
2            6
3            7
3            8
4            9
5            10
5            11
5            12
6            13
6            14
6            15
7            16
7            17
8            18
8            19
9            20
9            21
10            22
10            23
11            24
12            25
12            26
13            27
14            28
14            29
14            30
