0            1
0            2
0            3
1            4
1            5
1            6
1            7
1            8
2            9
2            10
2            11
3            12
4            13
4            14
4            15
5            16
6            17
6            18
6            19
6            20
7            21
7            22
7            23
7            24
7            25
7            26
7            27
7            28
7            29
7            30
