0            1
1            2
1            3
1            4
2            5
3            6
4            7
4            8
5            9
7            10
7            11
8            12
8            13
9            14
9            15
10            16
11            17
12            18
12            19
13            20
13            21
13            22
15            23
16            24
17            25
17            26
17            27
19            28
20            29
21            30
