0            1
1            2
2            3
3            4
3            5
4            6
5            7
7            8
8            9
9            10
10            11
11            12
12            13
12            14
13            15
14            16
15            17
16            18
17            19
18            20
19            21
19            22
19            23
21            24
22            25
23            26
24            27
25            28
26            29
27            30
