# Forks_number Cycle 
0            1
0            2
0            3
0            4
0            5
0            6
0            7
0            8
0            9
0            10
1            11
1            12
2            13
2            14
2            15
2            16
2            17
2            18
2            19
3            20
3            21
3            22
3            23
4            24
5            25
6            26
6            27
6            28
7            29
7            30
