# Forks_number Cycle 
0            1
0            2
0            3
0            4
0            5
0            6
0            7
0            8
0            9
0            10
0            11
1            12
1            13
1            14
1            15
1            16
1            17
1            18
2            19
3            20
3            21
4            22
4            23
5            24
6            25
7            26
7            27
7            28
8            29
9            30
