0            1
0            2
1            3
1            4
2            5
2            6
3            7
3            8
4            9
4            10
4            11
5            12
5            13
5            14
6            15
6            16
6            17
7            18
7            19
8            20
9            21
10            22
10            23
11            24
12            25
12            26
12            27
12            28
13            29
13            30
