# Cycle Honest_Blocks  Fraudolent_Blocks 
1     0     0
2     0     0
3     0     0
4     0     0
5     0     0
6     0     0
7     0     0
8     0     1
9     0     1
10     0     2
11     1     2
12     1     3
13     2     3
14     2     4
15     2     4
16     2     5
17     2     5
18     2     6
19     2     7
20     0     17
